id_ccbh,blast2go_go_id,blast2go_e_value,blast2go_hits
PA4851_23290,F:GO:0008081,1.21468E-101,20
PA4851_23290,P:GO:0009190,1.21468E-101,20
PA4851_23290,P:GO:0009628,1.21468E-101,20
PA4851_23290,P:GO:0010035,1.21468E-101,20
PA4851_23290,C:GO:0016020,1.21468E-101,20
PA4851_23290,F:GO:0016772,1.21468E-101,20
PA4851_23290,P:GO:0034614,1.21468E-101,20
PA4851_23290,P:GO:0035690,1.21468E-101,20
PA4851_23290,F:GO:0036094,1.21468E-101,20
PA4851_23290,F:GO:0043167,1.21468E-101,20
PA4851_23290,C:GO:0044464,1.21468E-101,20
PA4851_23290,F:GO:0097159,1.21468E-101,20
PA4851_23290,F:GO:1901363,1.21468E-101,20
PA4851_23290,P:GO:1901564,1.21468E-101,20
PA4851_23295,F:GO:0000166,1.75169E-80,20
PA4851_23295,F:GO:0005319,1.75169E-80,20
PA4851_23295,F:GO:0005524,1.75169E-80,20
PA4851_23295,C:GO:0005886,1.75169E-80,20
PA4851_23295,P:GO:0006869,1.75169E-80,20
PA4851_23295,C:GO:0016020,1.75169E-80,20
PA4851_23295,C:GO:0016021,1.75169E-80,20
PA4851_23295,F:GO:0016787,1.75169E-80,20
PA4851_23295,F:GO:0016887,1.75169E-80,20
PA4851_23295,F:GO:0034040,1.75169E-80,20
PA4851_23295,F:GO:0042626,1.75169E-80,20
PA4851_23295,P:GO:0046677,1.75169E-80,20
PA4851_23295,P:GO:0055085,1.75169E-80,20
PA4851_23300,,5.25451E-6,1
PA4851_23305,F:GO:0003674,0.0,20
PA4851_23305,P:GO:0008150,0.0,20
PA4851_23310,F:GO:0005515,7.95799E-21,20
PA4851_23310,C:GO:0005634,7.95799E-21,20
PA4851_23310,C:GO:0005739,7.95799E-21,20
PA4851_23310,C:GO:0005829,7.95799E-21,20
PA4851_23310,P:GO:0006351,7.95799E-21,20
PA4851_23310,P:GO:0006979,7.95799E-21,20
PA4851_23310,P:GO:0010039,7.95799E-21,20
PA4851_23315,,,
PA4851_23320,,,
PA4851_23325,F:GO:0004333,0.0,20
PA4851_23325,C:GO:0005739,0.0,20
PA4851_23325,P:GO:0006099,0.0,20
PA4851_23325,P:GO:0006106,0.0,20
PA4851_23325,P:GO:0006108,0.0,20
PA4851_23325,P:GO:0006979,0.0,20
PA4851_23325,C:GO:0045239,0.0,20
PA4851_23330,F:GO:0001512,1.30369E-13,12
PA4851_23330,C:GO:0005654,1.30369E-13,12
PA4851_23330,C:GO:0005829,1.30369E-13,12
PA4851_23330,P:GO:0006801,1.30369E-13,12
PA4851_23330,P:GO:0006805,1.30369E-13,12
PA4851_23330,F:GO:0008270,1.30369E-13,12
PA4851_23330,F:GO:0009055,1.30369E-13,12
PA4851_23330,P:GO:0010035,1.30369E-13,12
PA4851_23330,P:GO:0014070,1.30369E-13,12
PA4851_23330,F:GO:0016651,1.30369E-13,12
PA4851_23330,F:GO:0016661,1.30369E-13,12
PA4851_23330,F:GO:0031404,1.30369E-13,12
PA4851_23330,P:GO:0034614,1.30369E-13,12
PA4851_23330,C:GO:0036477,1.30369E-13,12
PA4851_23330,P:GO:0042493,1.30369E-13,12
PA4851_23330,F:GO:0042803,1.30369E-13,12
PA4851_23330,P:GO:0042981,1.30369E-13,12
PA4851_23330,P:GO:0046677,1.30369E-13,12
PA4851_23330,P:GO:0048522,1.30369E-13,12
PA4851_23330,P:GO:0055114,1.30369E-13,12
PA4851_23330,F:GO:0071949,1.30369E-13,12
PA4851_23330,P:GO:0097237,1.30369E-13,12
PA4851_23330,F:GO:1904408,1.30369E-13,12
PA4851_23330,F:GO:1905594,1.30369E-13,12
PA4851_23335,C:GO:0005615,0.0,17
PA4851_23335,F:GO:0008061,0.0,17
PA4851_23335,P:GO:0015628,0.0,17
PA4851_23335,P:GO:0043952,0.0,17
PA4851_23335,P:GO:0052051,0.0,17
PA4851_23340,P:GO:0006566,5.43681E-35,20
PA4851_23340,F:GO:0008144,5.43681E-35,20
PA4851_23340,P:GO:0009069,5.43681E-35,20
PA4851_23340,P:GO:0009082,5.43681E-35,20
PA4851_23340,F:GO:0016841,5.43681E-35,20
PA4851_23340,F:GO:0016853,5.43681E-35,20
PA4851_23340,P:GO:0017144,5.43681E-35,20
PA4851_23340,F:GO:0036094,5.43681E-35,20
PA4851_23340,F:GO:0043168,5.43681E-35,20
PA4851_23340,F:GO:0097159,5.43681E-35,20
PA4851_23340,F:GO:1901363,5.43681E-35,20
PA4851_23340,P:GO:1901606,5.43681E-35,20
PA4851_23340,P:GO:1901607,5.43681E-35,20
PA4851_23345,,,
PA4851_23350,F:GO:0004791,0.0,20
PA4851_23350,F:GO:0005515,0.0,20
PA4851_23350,C:GO:0005829,0.0,20
PA4851_23350,P:GO:0019430,0.0,20
PA4851_23350,F:GO:0047930,0.0,20
PA4851_23350,F:GO:0050660,0.0,20
PA4851_23350,P:GO:0055114,0.0,20
PA4851_23355,P:GO:0000187,"3,358E-78",20
PA4851_23355,P:GO:0002536,"3,358E-78",20
PA4851_23355,C:GO:0005719,"3,358E-78",20
PA4851_23355,C:GO:0005730,"3,358E-78",20
PA4851_23355,C:GO:0005759,"3,358E-78",20
PA4851_23355,C:GO:0005782,"3,358E-78",20
PA4851_23355,C:GO:0005829,"3,358E-78",20
PA4851_23355,F:GO:0008379,"3,358E-78",20
PA4851_23355,F:GO:0008430,"3,358E-78",20
PA4851_23355,P:GO:0010310,"3,358E-78",20
PA4851_23355,P:GO:0019430,"3,358E-78",20
PA4851_23355,F:GO:0020037,"3,358E-78",20
PA4851_23355,P:GO:0030194,"3,358E-78",20
PA4851_23355,P:GO:0031665,"3,358E-78",20
PA4851_23355,P:GO:0032088,"3,358E-78",20
PA4851_23355,P:GO:0042098,"3,358E-78",20
PA4851_23355,P:GO:0042744,"3,358E-78",20
PA4851_23355,F:GO:0042803,"3,358E-78",20
PA4851_23355,C:GO:0043209,"3,358E-78",20
PA4851_23355,P:GO:0043524,"3,358E-78",20
PA4851_23355,P:GO:0045454,"3,358E-78",20
PA4851_23355,P:GO:0045581,"3,358E-78",20
PA4851_23355,P:GO:0048538,"3,358E-78",20
PA4851_23355,P:GO:0048872,"3,358E-78",20
PA4851_23355,P:GO:2000378,"3,358E-78",20
PA4851_23355,P:GO:2001240,"3,358E-78",20
PA4851_23360,F:GO:0005525,5.61253E-30,20
PA4851_23360,C:GO:0005886,5.61253E-30,20
PA4851_23360,P:GO:0006464,5.61253E-30,20
PA4851_23360,P:GO:0007165,5.61253E-30,20
PA4851_23360,P:GO:0010608,5.61253E-30,20
PA4851_23360,F:GO:0019825,5.61253E-30,20
PA4851_23360,F:GO:0020037,5.61253E-30,20
PA4851_23360,P:GO:0031280,5.61253E-30,20
PA4851_23360,F:GO:0042802,5.61253E-30,20
PA4851_23360,P:GO:0051271,5.61253E-30,20
PA4851_23360,F:GO:0052621,5.61253E-30,20
PA4851_23360,F:GO:0070025,5.61253E-30,20
PA4851_23360,F:GO:0071111,5.61253E-30,20
PA4851_23360,P:GO:0071732,5.61253E-30,20
PA4851_23360,P:GO:0090609,5.61253E-30,20
PA4851_23365,P:GO:0000103,1.06551E-175,20
PA4851_23365,C:GO:0005887,1.06551E-175,20
PA4851_23365,F:GO:0009675,1.06551E-175,20
PA4851_23365,P:GO:0019344,1.06551E-175,20
PA4851_23365,P:GO:1902358,1.06551E-175,20
PA4851_23365,P:GO:1902600,1.06551E-175,20
PA4851_23370,C:GO:0005576,0.0,15
PA4851_23370,C:GO:0005618,0.0,15
PA4851_23370,C:GO:0005783,0.0,15
PA4851_23370,C:GO:0005794,0.0,15
PA4851_23370,P:GO:0007275,0.0,15
PA4851_23370,P:GO:0016079,0.0,15
PA4851_23370,F:GO:0017040,0.0,15
PA4851_23370,C:GO:0031984,0.0,15
PA4851_23370,P:GO:0042221,0.0,15
PA4851_23370,P:GO:0042592,0.0,15
PA4851_23370,P:GO:0042759,0.0,15
PA4851_23370,C:GO:0044459,0.0,15
PA4851_23370,P:GO:0046512,0.0,15
PA4851_23370,P:GO:0046514,0.0,15
PA4851_23370,F:GO:0046872,0.0,15
PA4851_23370,P:GO:0051872,0.0,15
PA4851_23370,C:GO:0098588,0.0,15
PA4851_23370,F:GO:0102121,0.0,15
PA4851_23375,C:GO:0005615,0.0,18
PA4851_23375,P:GO:0009405,0.0,18
PA4851_23375,P:GO:0015628,0.0,18
PA4851_23375,P:GO:0016042,0.0,18
PA4851_23375,F:GO:0033188,0.0,18
PA4851_23375,F:GO:0034480,0.0,18
PA4851_23375,P:GO:0043953,0.0,18
PA4851_23375,P:GO:0044179,0.0,18
PA4851_23375,P:GO:0052051,0.0,18
PA4851_23375,F:GO:0090729,0.0,18
PA4851_23380,C:GO:0005737,3.15375E-148,1
PA4851_23380,C:GO:0042597,3.15375E-148,1
PA4851_23385,F:GO:0005488,9.99385E-52,20
PA4851_23385,P:GO:0005975,9.99385E-52,20
PA4851_23385,F:GO:0008194,9.99385E-52,20
PA4851_23385,C:GO:0009507,9.99385E-52,20
PA4851_23385,F:GO:0016758,9.99385E-52,20
PA4851_23385,P:GO:0044272,9.99385E-52,20
PA4851_23385,P:GO:0044281,9.99385E-52,20
PA4851_23385,P:GO:0046467,9.99385E-52,20
PA4851_23385,P:GO:1901137,9.99385E-52,20
PA4851_23385,P:GO:1903509,9.99385E-52,20
PA4851_23390,F:GO:0000166,5.6876E-89,20
PA4851_23390,P:GO:0000381,5.6876E-89,20
PA4851_23390,P:GO:0000398,5.6876E-89,20
PA4851_23390,C:GO:0000780,5.6876E-89,20
PA4851_23390,F:GO:0000977,5.6876E-89,20
PA4851_23390,P:GO:0001172,5.6876E-89,20
PA4851_23390,P:GO:0001178,5.6876E-89,20
PA4851_23390,F:GO:0001681,5.6876E-89,20
PA4851_23390,F:GO:0001882,5.6876E-89,20
PA4851_23390,F:GO:0003676,5.6876E-89,20
PA4851_23390,F:GO:0003677,5.6876E-89,20
PA4851_23390,F:GO:0003700,5.6876E-89,20
PA4851_23390,F:GO:0003723,5.6876E-89,20
PA4851_23390,F:GO:0003729,5.6876E-89,20
PA4851_23390,F:GO:0003824,5.6876E-89,20
PA4851_23390,F:GO:0003887,5.6876E-89,20
PA4851_23390,F:GO:0003968,5.6876E-89,20
PA4851_23390,F:GO:0004029,5.6876E-89,20
PA4851_23390,F:GO:0004129,5.6876E-89,20
PA4851_23390,F:GO:0004146,5.6876E-89,20
PA4851_23390,F:GO:0004197,5.6876E-89,20
PA4851_23390,F:GO:0004222,5.6876E-89,20
PA4851_23390,F:GO:0004386,5.6876E-89,20
PA4851_23390,F:GO:0004497,5.6876E-89,20
PA4851_23390,F:GO:0004518,5.6876E-89,20
PA4851_23390,F:GO:0004519,5.6876E-89,20
PA4851_23390,F:GO:0004527,5.6876E-89,20
PA4851_23390,F:GO:0004672,5.6876E-89,20
PA4851_23390,F:GO:0004674,5.6876E-89,20
PA4851_23390,F:GO:0004697,5.6876E-89,20
PA4851_23390,F:GO:0004712,5.6876E-89,20
PA4851_23390,F:GO:0004799,5.6876E-89,20
PA4851_23390,F:GO:0004842,5.6876E-89,20
PA4851_23390,F:GO:0005089,5.6876E-89,20
PA4851_23390,F:GO:0005198,5.6876E-89,20
PA4851_23390,F:GO:0005388,5.6876E-89,20
PA4851_23390,F:GO:0005506,5.6876E-89,20
PA4851_23390,F:GO:0005507,5.6876E-89,20
PA4851_23390,F:GO:0005509,5.6876E-89,20
PA4851_23390,F:GO:0005515,5.6876E-89,20
PA4851_23390,F:GO:0005524,5.6876E-89,20
PA4851_23390,C:GO:0005576,5.6876E-89,20
PA4851_23390,C:GO:0005604,5.6876E-89,20
PA4851_23390,C:GO:0005622,5.6876E-89,20
PA4851_23390,C:GO:0005634,5.6876E-89,20
PA4851_23390,C:GO:0005667,5.6876E-89,20
PA4851_23390,C:GO:0005730,5.6876E-89,20
PA4851_23390,C:GO:0005737,5.6876E-89,20
PA4851_23390,C:GO:0005739,5.6876E-89,20
PA4851_23390,C:GO:0005743,5.6876E-89,20
PA4851_23390,C:GO:0005777,5.6876E-89,20
PA4851_23390,C:GO:0005802,5.6876E-89,20
PA4851_23390,C:GO:0005813,5.6876E-89,20
PA4851_23390,C:GO:0005829,5.6876E-89,20
PA4851_23390,C:GO:0005876,5.6876E-89,20
PA4851_23390,C:GO:0005886,5.6876E-89,20
PA4851_23390,C:GO:0005905,5.6876E-89,20
PA4851_23390,C:GO:0005921,5.6876E-89,20
PA4851_23390,P:GO:0006119,5.6876E-89,20
PA4851_23390,P:GO:0006231,5.6876E-89,20
PA4851_23390,P:GO:0006259,5.6876E-89,20
PA4851_23390,P:GO:0006260,5.6876E-89,20
PA4851_23390,P:GO:0006323,5.6876E-89,20
PA4851_23390,P:GO:0006351,5.6876E-89,20
PA4851_23390,P:GO:0006355,5.6876E-89,20
PA4851_23390,P:GO:0006364,5.6876E-89,20
PA4851_23390,P:GO:0006468,5.6876E-89,20
PA4851_23390,P:GO:0006508,5.6876E-89,20
PA4851_23390,P:GO:0006730,5.6876E-89,20
PA4851_23390,P:GO:0006811,5.6876E-89,20
PA4851_23390,P:GO:0006816,5.6876E-89,20
PA4851_23390,P:GO:0006886,5.6876E-89,20
PA4851_23390,P:GO:0006915,5.6876E-89,20
PA4851_23390,P:GO:0007052,5.6876E-89,20
PA4851_23390,P:GO:0007098,5.6876E-89,20
PA4851_23390,P:GO:0007100,5.6876E-89,20
PA4851_23390,P:GO:0007165,5.6876E-89,20
PA4851_23390,P:GO:0007179,5.6876E-89,20
PA4851_23390,P:GO:0007279,5.6876E-89,20
PA4851_23390,P:GO:0007298,5.6876E-89,20
PA4851_23390,P:GO:0007502,5.6876E-89,20
PA4851_23390,F:GO:0008168,5.6876E-89,20
PA4851_23390,F:GO:0008233,5.6876E-89,20
PA4851_23390,F:GO:0008237,5.6876E-89,20
PA4851_23390,F:GO:0008270,5.6876E-89,20
PA4851_23390,P:GO:0008283,5.6876E-89,20
PA4851_23390,F:GO:0008289,5.6876E-89,20
PA4851_23390,P:GO:0008380,5.6876E-89,20
PA4851_23390,P:GO:0008406,5.6876E-89,20
PA4851_23390,F:GO:0008565,5.6876E-89,20
PA4851_23390,F:GO:0008745,5.6876E-89,20
PA4851_23390,F:GO:0008800,5.6876E-89,20
PA4851_23390,F:GO:0009012,5.6876E-89,20
PA4851_23390,F:GO:0009036,5.6876E-89,20
PA4851_23390,P:GO:0009060,5.6876E-89,20
PA4851_23390,P:GO:0009253,5.6876E-89,20
PA4851_23390,P:GO:0009405,5.6876E-89,20
PA4851_23390,C:GO:0009523,5.6876E-89,20
PA4851_23390,P:GO:0009584,5.6876E-89,20
PA4851_23390,C:GO:0009654,5.6876E-89,20
PA4851_23390,P:GO:0010468,5.6876E-89,20
PA4851_23390,P:GO:0015031,5.6876E-89,20
PA4851_23390,P:GO:0015979,5.6876E-89,20
PA4851_23390,C:GO:0016020,5.6876E-89,20
PA4851_23390,C:GO:0016021,5.6876E-89,20
PA4851_23390,P:GO:0016032,5.6876E-89,20
PA4851_23390,P:GO:0016192,5.6876E-89,20
PA4851_23390,F:GO:0016491,5.6876E-89,20
PA4851_23390,P:GO:0016539,5.6876E-89,20
PA4851_23390,P:GO:0016567,5.6876E-89,20
PA4851_23390,F:GO:0016620,5.6876E-89,20
PA4851_23390,F:GO:0016705,5.6876E-89,20
PA4851_23390,F:GO:0016740,5.6876E-89,20
PA4851_23390,F:GO:0016779,5.6876E-89,20
PA4851_23390,F:GO:0016787,5.6876E-89,20
PA4851_23390,F:GO:0016788,5.6876E-89,20
PA4851_23390,F:GO:0016817,5.6876E-89,20
PA4851_23390,F:GO:0016874,5.6876E-89,20
PA4851_23390,F:GO:0016888,5.6876E-89,20
PA4851_23390,F:GO:0016922,5.6876E-89,20
PA4851_23390,F:GO:0018024,5.6876E-89,20
PA4851_23390,P:GO:0018105,5.6876E-89,20
PA4851_23390,P:GO:0018298,5.6876E-89,20
PA4851_23390,C:GO:0019012,5.6876E-89,20
PA4851_23390,C:GO:0019028,5.6876E-89,20
PA4851_23390,C:GO:0019031,5.6876E-89,20
PA4851_23390,P:GO:0019062,5.6876E-89,20
PA4851_23390,P:GO:0019064,5.6876E-89,20
PA4851_23390,P:GO:0019073,5.6876E-89,20
PA4851_23390,P:GO:0019079,5.6876E-89,20
PA4851_23390,C:GO:0019898,5.6876E-89,20
PA4851_23390,C:GO:0020002,5.6876E-89,20
PA4851_23390,F:GO:0020037,5.6876E-89,20
PA4851_23390,P:GO:0022900,5.6876E-89,20
PA4851_23390,C:GO:0030054,5.6876E-89,20
PA4851_23390,P:GO:0030097,5.6876E-89,20
PA4851_23390,C:GO:0030117,5.6876E-89,20
PA4851_23390,C:GO:0030119,5.6876E-89,20
PA4851_23390,C:GO:0030122,5.6876E-89,20
PA4851_23390,C:GO:0030131,5.6876E-89,20
PA4851_23390,C:GO:0030136,5.6876E-89,20
PA4851_23390,P:GO:0030163,5.6876E-89,20
PA4851_23390,F:GO:0030276,5.6876E-89,20
PA4851_23390,F:GO:0030374,5.6876E-89,20
PA4851_23390,C:GO:0030430,5.6876E-89,20
PA4851_23390,F:GO:0030515,5.6876E-89,20
PA4851_23390,P:GO:0030655,5.6876E-89,20
PA4851_23390,P:GO:0030908,5.6876E-89,20
PA4851_23390,C:GO:0031428,5.6876E-89,20
PA4851_23390,P:GO:0031440,5.6876E-89,20
PA4851_23390,C:GO:0031616,5.6876E-89,20
PA4851_23390,C:GO:0032040,5.6876E-89,20
PA4851_23390,C:GO:0032133,5.6876E-89,20
PA4851_23390,P:GO:0032259,5.6876E-89,20
PA4851_23390,P:GO:0032465,5.6876E-89,20
PA4851_23390,P:GO:0032870,5.6876E-89,20
PA4851_23390,C:GO:0033644,5.6876E-89,20
PA4851_23390,P:GO:0034968,5.6876E-89,20
PA4851_23390,P:GO:0035023,5.6876E-89,20
PA4851_23390,F:GO:0035174,5.6876E-89,20
PA4851_23390,F:GO:0035257,5.6876E-89,20
PA4851_23390,F:GO:0035258,5.6876E-89,20
PA4851_23390,P:GO:0035404,5.6876E-89,20
PA4851_23390,P:GO:0035556,5.6876E-89,20
PA4851_23390,P:GO:0039653,5.6876E-89,20
PA4851_23390,P:GO:0039654,5.6876E-89,20
PA4851_23390,P:GO:0039657,5.6876E-89,20
PA4851_23390,P:GO:0039663,5.6876E-89,20
PA4851_23390,P:GO:0039693,5.6876E-89,20
PA4851_23390,P:GO:0039694,5.6876E-89,20
PA4851_23390,C:GO:0042025,5.6876E-89,20
PA4851_23390,F:GO:0042802,5.6876E-89,20
PA4851_23390,C:GO:0043493,5.6876E-89,20
PA4851_23390,F:GO:0043546,5.6876E-89,20
PA4851_23390,F:GO:0043565,5.6876E-89,20
PA4851_23390,C:GO:0044173,5.6876E-89,20
PA4851_23390,P:GO:0044650,5.6876E-89,20
PA4851_23390,P:GO:0045167,5.6876E-89,20
PA4851_23390,C:GO:0045277,5.6876E-89,20
PA4851_23390,P:GO:0045292,5.6876E-89,20
PA4851_23390,P:GO:0045927,5.6876E-89,20
PA4851_23390,P:GO:0045944,5.6876E-89,20
PA4851_23390,P:GO:0046654,5.6876E-89,20
PA4851_23390,P:GO:0046677,5.6876E-89,20
PA4851_23390,P:GO:0046718,5.6876E-89,20
PA4851_23390,F:GO:0046789,5.6876E-89,20
PA4851_23390,P:GO:0046813,5.6876E-89,20
PA4851_23390,F:GO:0046872,5.6876E-89,20
PA4851_23390,F:GO:0046983,5.6876E-89,20
PA4851_23390,P:GO:0048513,5.6876E-89,20
PA4851_23390,P:GO:0048675,5.6876E-89,20
PA4851_23390,P:GO:0048749,5.6876E-89,20
PA4851_23390,P:GO:0050767,5.6876E-89,20
PA4851_23390,C:GO:0051233,5.6876E-89,20
PA4851_23390,P:GO:0051294,5.6876E-89,20
PA4851_23390,P:GO:0051299,5.6876E-89,20
PA4851_23390,F:GO:0051536,5.6876E-89,20
PA4851_23390,F:GO:0051539,5.6876E-89,20
PA4851_23390,C:GO:0055036,5.6876E-89,20
PA4851_23390,P:GO:0055114,5.6876E-89,20
PA4851_23390,P:GO:0060250,5.6876E-89,20
PA4851_23390,P:GO:0061025,5.6876E-89,20
PA4851_23390,F:GO:0061630,5.6876E-89,20
PA4851_23390,C:GO:0070469,5.6876E-89,20
PA4851_23390,P:GO:0070588,5.6876E-89,20
PA4851_23390,C:GO:0071011,5.6876E-89,20
PA4851_23390,C:GO:0071013,5.6876E-89,20
PA4851_23390,P:GO:0071596,5.6876E-89,20
PA4851_23390,P:GO:0071897,5.6876E-89,20
PA4851_23390,P:GO:0075509,5.6876E-89,20
PA4851_23390,P:GO:0090305,5.6876E-89,20
PA4851_23390,C:GO:0098009,5.6876E-89,20
PA4851_23390,P:GO:0098725,5.6876E-89,20
PA4851_23390,P:GO:0099016,5.6876E-89,20
PA4851_23390,P:GO:0099132,5.6876E-89,20
PA4851_23390,P:GO:1902600,5.6876E-89,20
PA4851_23390,P:GO:1903688,5.6876E-89,20
PA4851_23390,P:GO:1903827,5.6876E-89,20
PA4851_23390,P:GO:1904776,5.6876E-89,20
PA4851_23395,C:GO:0005777,5.8061E-52,20
PA4851_23395,C:GO:0005829,5.8061E-52,20
PA4851_23395,P:GO:0009620,5.8061E-52,20
PA4851_23395,P:GO:0009695,5.8061E-52,20
PA4851_23395,P:GO:0010193,5.8061E-52,20
PA4851_23395,F:GO:0016629,5.8061E-52,20
PA4851_23395,P:GO:0031408,5.8061E-52,20
PA4851_23395,F:GO:0042802,5.8061E-52,20
PA4851_23395,P:GO:0048443,5.8061E-52,20
PA4851_23400,F:GO:0003677,3.35422E-30,11
PA4851_23400,F:GO:0003700,3.35422E-30,11
PA4851_23400,F:GO:0005515,3.35422E-30,11
PA4851_23400,P:GO:0006355,3.35422E-30,11
PA4851_23400,F:GO:0042803,3.35422E-30,11
PA4851_23400,P:GO:0045892,3.35422E-30,11
PA4851_23400,P:GO:0046688,3.35422E-30,11
PA4851_23405,F:GO:0004602,1.02867E-56,20
PA4851_23405,F:GO:0005515,1.02867E-56,20
PA4851_23405,C:GO:0005634,1.02867E-56,20
PA4851_23405,C:GO:0005758,1.02867E-56,20
PA4851_23405,C:GO:0005782,1.02867E-56,20
PA4851_23405,C:GO:0005829,1.02867E-56,20
PA4851_23405,C:GO:0005886,1.02867E-56,20
PA4851_23405,F:GO:0008379,1.02867E-56,20
PA4851_23405,C:GO:0009507,1.02867E-56,20
PA4851_23405,P:GO:0015889,1.02867E-56,20
PA4851_23405,C:GO:0031314,1.02867E-56,20
PA4851_23405,C:GO:0031315,1.02867E-56,20
PA4851_23405,P:GO:0033194,1.02867E-56,20
PA4851_23405,C:GO:0042597,1.02867E-56,20
PA4851_23405,P:GO:0042744,1.02867E-56,20
PA4851_23405,P:GO:0045454,1.02867E-56,20
PA4851_23405,F:GO:0047066,1.02867E-56,20
PA4851_23405,P:GO:0055114,1.02867E-56,20
PA4851_23405,P:GO:0061692,1.02867E-56,20
PA4851_23405,P:GO:0080167,1.02867E-56,20
PA4851_23405,P:GO:0090087,1.02867E-56,20
PA4851_23410,P:GO:0000413,1.98415E-49,20
PA4851_23410,F:GO:0003755,1.98415E-49,20
PA4851_23410,F:GO:0005507,1.98415E-49,20
PA4851_23410,C:GO:0005829,1.98415E-49,20
PA4851_23410,F:GO:0008270,1.98415E-49,20
PA4851_23410,P:GO:0009408,1.98415E-49,20
PA4851_23410,F:GO:0016151,1.98415E-49,20
PA4851_23410,P:GO:0022417,1.98415E-49,20
PA4851_23410,P:GO:0042026,1.98415E-49,20
PA4851_23410,P:GO:0043963,1.98415E-49,20
PA4851_23410,P:GO:0050821,1.98415E-49,20
PA4851_23410,F:GO:0050897,1.98415E-49,20
PA4851_23410,F:GO:0051082,1.98415E-49,20
PA4851_23410,P:GO:0061077,1.98415E-49,20
PA4851_23420,F:GO:0000287,0.0,20
PA4851_23420,F:GO:0005524,0.0,20
PA4851_23420,C:GO:0005737,0.0,20
PA4851_23420,P:GO:0006082,0.0,20
PA4851_23420,P:GO:0006085,0.0,20
PA4851_23420,F:GO:0008776,0.0,20
PA4851_23420,P:GO:0016310,0.0,20
PA4851_23425,F:GO:0005515,0.0,20
PA4851_23425,C:GO:0005829,0.0,20
PA4851_23425,P:GO:0006113,0.0,20
PA4851_23425,F:GO:0008270,0.0,20
PA4851_23425,F:GO:0008959,0.0,20
PA4851_23425,P:GO:0019413,0.0,20
PA4851_23425,P:GO:0019427,0.0,20
PA4851_23425,P:GO:0045733,0.0,20
PA4851_23425,P:GO:0070689,0.0,20
PA4851_23430,C:GO:0005886,1.44379E-76,16
PA4851_23430,P:GO:0006644,1.44379E-76,16
PA4851_23430,C:GO:0016021,1.44379E-76,16
PA4851_23430,F:GO:0016746,1.44379E-76,16
PA4851_23430,C:GO:0043231,1.44379E-76,16
PA4851_23435,F:GO:0001851,2.01677E-51,20
PA4851_23435,C:GO:0005618,2.01677E-51,20
PA4851_23435,C:GO:0005829,2.01677E-51,20
PA4851_23435,C:GO:0005887,2.01677E-51,20
PA4851_23435,C:GO:0009279,2.01677E-51,20
PA4851_23435,P:GO:0009987,2.01677E-51,20
PA4851_23435,P:GO:0010447,2.01677E-51,20
PA4851_23435,F:GO:0015288,2.01677E-51,20
PA4851_23435,F:GO:0042834,2.01677E-51,20
PA4851_23435,F:GO:0043167,2.01677E-51,20
PA4851_23435,P:GO:0044121,2.01677E-51,20
PA4851_23435,P:GO:0044406,2.01677E-51,20
PA4851_23435,P:GO:0072488,2.01677E-51,20
PA4851_23440,F:GO:0004416,1.83252E-44,20
PA4851_23440,C:GO:0005829,1.83252E-44,20
PA4851_23440,F:GO:0016491,1.83252E-44,20
PA4851_23440,P:GO:0019243,1.83252E-44,20
PA4851_23440,C:GO:0043231,1.83252E-44,20
PA4851_23440,F:GO:0046872,1.83252E-44,20
PA4851_23440,P:GO:0048316,1.83252E-44,20
PA4851_23445,F:GO:0003700,0.0,20
PA4851_23445,P:GO:0006355,0.0,20
PA4851_23445,P:GO:0006593,0.0,20
PA4851_23445,F:GO:0043565,0.0,20
PA4851_23445,F:GO:0044212,0.0,20
PA4851_23445,P:GO:0051704,0.0,20
PA4851_23445,P:GO:0051716,0.0,20
PA4851_23450,,,
PA4851_23455,C:GO:0016020,5.42356E-24,20
PA4851_23455,F:GO:0016787,5.42356E-24,20
PA4851_23455,C:GO:0044464,5.42356E-24,20
PA4851_23460,F:GO:0003677,1.0663E-5,2
PA4851_23460,P:GO:0019439,1.0663E-5,2
PA4851_23465,,,
PA4851_23475,P:GO:0006259,1.84224E-54,20
PA4851_23475,P:GO:0016032,1.84224E-54,20
PA4851_23475,F:GO:0016787,1.84224E-54,20
PA4851_23480,F:GO:0003677,1.06425E-11,4
PA4851_23480,F:GO:0004518,1.06425E-11,4
PA4851_23480,F:GO:0004519,1.06425E-11,4
PA4851_23480,P:GO:0006310,1.06425E-11,4
PA4851_23480,P:GO:0015074,1.06425E-11,4
PA4851_23480,F:GO:0016740,1.06425E-11,4
PA4851_23480,F:GO:0016787,1.06425E-11,4
PA4851_23480,P:GO:0044826,1.06425E-11,4
PA4851_23480,P:GO:0046718,1.06425E-11,4
PA4851_23480,F:GO:0046872,1.06425E-11,4
PA4851_23480,P:GO:0075713,1.06425E-11,4
PA4851_23480,P:GO:0090305,1.06425E-11,4
PA4851_23485,C:GO:0016021,1.5617E-57,1
PA4851_23485,C:GO:0033644,1.5617E-57,1
PA4851_23490,,,
PA4851_23495,,2.03834E-19,2
PA4851_23500,,,
PA4851_23505,,,
PA4851_23510,,,
PA4851_23515,F:GO:0000986,9.62587E-23,20
PA4851_23515,F:GO:0003677,9.62587E-23,20
PA4851_23515,F:GO:0003700,9.62587E-23,20
